Event ID,Timestamp,User ID,Device ID,Session ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Country,City,Login Method,Access Type,Login Attempts,Login Success,Session Duration,Actions Count,Privilege Level,Operating System,Application,Device Type,Threat Type,Threat Severity,Anomaly Score,Malware Detected,Intrusion Flag,Response Action,Incident Status,Data Exfiltration (MB)
4558,2024-09-10 02:47:20,user_94,device_606,session_1825,140.202.183.236,238.43.196.106,64631,80,TCP,China,Beijing,MFA,VPN,5,0,1185,178,User,Android,Safari,Mobile,Insider,Critical,0.8168563860531574,0,1,Investigating,Resolved,209.60461922270972
4559,2024-01-10 14:27:47,user_137,device_538,session_3742,42.76.236.251,143.212.219.93,48449,22,UDP,Nigeria,Lagos,Password,Local,1,1,4381,143,User,iOS,Firefox,Mobile,Phishing,Medium,0.9152658947251593,0,0,Blocked,Resolved,0.0
4560,2024-12-28 05:12:51,user_177,device_248,session_5306,165.66.25.103,214.162.86.204,4845,21,UDP,UK,Berlin,Password,Local,1,1,5287,163,User,iOS,Chrome,Mobile,None,Low,0.7452090753574121,0,0,Allowed,Resolved,0.0
4561,2024-04-08 18:14:02,user_29,device_831,session_3112,169.172.128.179,207.53.68.234,8972,443,ICMP,Brazil,Berlin,MFA,Remote,5,1,4923,196,User,Android,Edge,Mobile,None,Low,0.5624602912733085,0,0,Allowed,Resolved,0.0
4562,2024-11-19 14:37:36,user_418,device_215,session_5603,197.193.218.138,79.224.42.88,24867,3389,UDP,USA,London,MFA,Remote,2,1,7062,182,User,Android,Safari,Mobile,None,Low,0.06488136010195544,0,0,Allowed,Resolved,0.0
4563,2024-11-18 04:39:38,user_259,device_912,session_7752,209.57.230.13,49.35.45.104,3719,22,UDP,Canada,Beijing,Password,VPN,2,1,6232,77,User,macOS,Edge,Desktop,Malware,High,0.9241378391195542,1,0,Quarantined,Investigating,484.86186677227283
4564,2024-10-05 06:24:25,user_460,device_771,session_2075,248.129.171.195,182.54.180.191,49780,443,TCP,India,Beijing,Password,Local,1,1,2691,101,User,iOS,Safari,Desktop,None,Low,0.023336771658090116,0,0,Allowed,Resolved,0.0
4565,2024-01-20 02:22:02,user_189,device_27,session_2297,157.69.215.243,239.49.17.131,39922,3389,UDP,Canada,Beijing,Password,Local,8,0,2448,133,User,Windows,Firefox,Mobile,Phishing,Medium,0.4129338225749275,0,0,Blocked,Resolved,0.0
4566,2024-04-27 18:53:48,user_37,device_213,session_7199,110.170.152.105,85.245.195.224,59581,22,ICMP,USA,London,Password,Remote,2,1,4790,166,User,iOS,Edge,Desktop,None,Low,0.7143444808437298,0,0,Allowed,Resolved,0.0
4567,2024-12-21 04:53:16,user_120,device_157,session_6703,38.81.72.61,21.23.58.180,53393,21,UDP,Canada,Abuja,OAuth,Remote,4,1,2917,196,User,Windows,Firefox,Mobile,None,Low,0.3828000616256836,0,0,Allowed,Resolved,0.0
4568,2024-05-19 14:27:37,user_344,device_959,session_5034,60.59.25.233,144.193.254.125,53663,3389,TCP,Canada,London,Password,Local,2,1,3057,92,User,iOS,Safari,Desktop,None,Low,0.547724797081889,0,0,Allowed,Resolved,0.0
4569,2024-01-27 02:29:58,user_441,device_796,session_8180,90.219.236.191,249.123.155.45,52090,80,ICMP,Canada,Berlin,Password,VPN,6,0,1628,102,User,iOS,Edge,Mobile,None,Low,0.16792553357847917,0,0,Allowed,Resolved,0.0
4570,2024-05-28 20:51:46,user_182,device_233,session_3406,130.249.3.147,202.66.45.142,62162,3389,ICMP,India,Abuja,Password,VPN,6,1,768,159,Admin,iOS,Firefox,Desktop,DDoS,High,0.8217458788826318,0,1,Blocked,Resolved,0.0
4571,2024-12-06 14:13:50,user_403,device_42,session_7387,11.239.40.75,209.98.114.201,28070,443,ICMP,Canada,Berlin,Password,VPN,1,1,4813,108,User,macOS,Chrome,Mobile,None,Low,0.07486326343911642,0,0,Allowed,Resolved,0.0
4572,2024-06-03 01:45:40,user_410,device_730,session_2175,52.24.6.71,52.28.45.78,43558,3389,ICMP,Germany,Lagos,Password,Local,3,1,4753,199,Admin,Windows,Safari,Mobile,None,Low,0.2939078048492566,0,0,Allowed,Resolved,0.0
4573,2024-12-21 14:26:27,user_334,device_709,session_3916,66.127.202.141,223.46.152.120,13209,80,TCP,Canada,Abuja,OAuth,VPN,9,0,5687,39,Admin,Windows,Safari,Desktop,DDoS,High,0.6387281315213291,0,1,Blocked,Investigating,0.0
4574,2024-02-28 14:45:01,user_101,device_369,session_7291,181.10.208.146,109.50.29.145,24889,21,TCP,UK,Beijing,Password,Local,5,0,3426,55,User,Linux,Chrome,Mobile,Brute Force,Medium,0.8312108042005888,0,1,Blocked,Resolved,0.0
4575,2024-08-27 03:59:04,user_282,device_865,session_5431,23.101.184.154,116.75.177.77,25139,22,UDP,Brazil,London,OAuth,VPN,9,0,6479,42,User,Linux,Safari,Server,Brute Force,Medium,0.23204227132117727,0,1,Blocked,Resolved,0.0
4576,2024-12-20 13:39:56,user_482,device_760,session_7716,178.54.195.39,134.65.233.12,16358,80,UDP,Canada,Beijing,Password,Local,3,1,6346,148,User,macOS,Safari,Desktop,None,Low,0.2651039390198271,0,0,Allowed,Resolved,0.0
4577,2024-01-30 11:23:20,user_180,device_974,session_5406,45.204.12.116,39.66.215.122,63434,3389,UDP,USA,New York,Password,Remote,1,1,4586,187,Root,Android,Firefox,Mobile,None,Low,0.0023524359302788955,0,0,Allowed,Resolved,0.0
4578,2024-06-05 10:02:14,user_380,device_605,session_9673,50.134.26.177,100.20.105.153,11886,22,TCP,India,New York,Password,VPN,5,0,1706,88,Admin,Linux,Edge,Desktop,None,Low,0.21307481176469834,0,0,Allowed,Resolved,0.0
4579,2024-01-28 22:14:19,user_309,device_990,session_7013,151.172.190.77,233.112.166.58,6006,3389,UDP,Germany,Abuja,Password,Remote,1,1,5308,140,User,iOS,Safari,Server,None,Low,0.1354152193804391,0,0,Allowed,Resolved,0.0
4580,2024-01-12 06:03:48,user_496,device_810,session_4377,96.80.75.152,105.88.126.182,39334,21,TCP,China,Berlin,Password,Local,1,1,4702,140,User,Windows,Safari,Desktop,None,Low,0.6202350109975209,0,0,Allowed,Resolved,0.0
4581,2024-11-23 11:50:02,user_77,device_444,session_3477,125.249.9.119,28.199.210.242,48636,443,ICMP,Nigeria,Sao Paulo,Password,Remote,1,1,3924,167,User,macOS,Edge,Server,None,Low,0.6715482198415411,0,0,Allowed,Resolved,0.0
4582,2024-03-15 18:41:42,user_331,device_605,session_2824,45.201.5.223,63.74.171.88,61584,22,UDP,Canada,London,MFA,VPN,8,1,6972,111,User,Linux,Safari,Server,Phishing,Medium,0.4903253011346075,0,0,Blocked,Investigating,0.0
4583,2024-09-13 04:36:09,user_271,device_660,session_1311,242.69.222.182,187.246.254.219,58797,80,UDP,China,Delhi,Password,VPN,7,0,1792,77,Admin,Android,Edge,Mobile,None,Low,0.3334141910848083,0,0,Allowed,Resolved,0.0
4584,2024-06-16 06:51:23,user_206,device_420,session_7803,102.128.47.60,197.134.140.167,21619,22,TCP,Nigeria,Delhi,Password,Local,3,1,1711,74,User,iOS,Edge,Desktop,None,Low,0.25611394905109064,0,0,Allowed,Resolved,0.0
4585,2024-08-18 06:43:04,user_301,device_709,session_7967,126.147.115.228,44.114.35.171,33016,80,UDP,Brazil,Delhi,Password,Local,2,1,2750,4,Root,Linux,Safari,Mobile,None,Low,0.7490749189146328,0,0,Allowed,Resolved,0.0
4586,2024-06-16 10:53:52,user_295,device_939,session_7256,13.188.97.12,161.125.142.13,58031,3389,ICMP,Nigeria,Berlin,OAuth,Remote,7,0,5743,16,User,Linux,Edge,Mobile,None,Low,0.3228879854904597,0,0,Allowed,Resolved,0.0
4587,2024-12-25 00:08:15,user_442,device_706,session_7481,166.203.5.47,142.208.48.41,18610,3389,TCP,Canada,Sao Paulo,Password,VPN,9,0,1307,118,User,iOS,Firefox,Mobile,Brute Force,Medium,0.18580318108995564,0,1,Blocked,Resolved,0.0
4588,2024-01-21 13:11:36,user_342,device_290,session_7151,83.120.233.169,37.68.197.192,26955,80,ICMP,India,Abuja,Password,Remote,4,1,2606,35,User,Android,Safari,Desktop,None,Low,0.16019706508889164,0,0,Allowed,Resolved,0.0
4589,2024-10-31 07:36:58,user_220,device_89,session_9176,194.23.51.86,82.184.52.54,24719,22,TCP,USA,Berlin,MFA,Local,6,0,3110,135,User,Android,Firefox,Server,None,Low,0.7493731032784628,0,0,Allowed,Resolved,0.0
4590,2024-12-05 06:18:48,user_51,device_382,session_5778,26.215.215.51,190.133.138.175,8231,22,ICMP,India,Delhi,Password,VPN,8,0,3738,84,Admin,Linux,Firefox,Desktop,Phishing,Medium,0.2394856512817376,0,0,Blocked,Investigating,0.0
4591,2024-09-25 08:16:27,user_488,device_755,session_1746,251.122.116.138,168.13.229.189,5802,22,ICMP,UK,Abuja,Password,VPN,9,0,1961,132,User,iOS,Chrome,Mobile,Phishing,Medium,0.9708331577584814,0,0,Blocked,Resolved,0.0
4592,2024-07-11 02:05:19,user_376,device_601,session_2787,76.188.134.253,191.223.251.122,1544,21,TCP,China,Delhi,Password,Local,4,1,5559,101,User,macOS,Edge,Server,None,Low,0.5278678039683924,0,0,Allowed,Resolved,0.0
4593,2024-09-30 19:41:40,user_390,device_139,session_4910,159.184.75.51,109.136.83.224,38105,3389,ICMP,Brazil,Lagos,Password,Remote,3,1,807,87,User,Windows,Safari,Server,None,Low,0.022533667838619986,0,0,Allowed,Resolved,0.0
4594,2024-01-13 06:37:29,user_490,device_782,session_5153,176.54.180.165,110.210.136.74,44190,22,UDP,UK,Abuja,Password,VPN,3,1,1917,21,User,macOS,Firefox,Mobile,None,Low,0.7696135640116275,0,0,Allowed,Resolved,0.0
4595,2024-07-16 22:58:31,user_394,device_95,session_495,58.156.68.242,176.19.232.144,53471,22,UDP,India,Berlin,MFA,Remote,7,0,2085,93,User,Android,Edge,Server,None,Low,0.12352095728393198,0,0,Allowed,Resolved,0.0
4596,2024-07-03 23:50:10,user_296,device_755,session_2822,103.49.143.174,175.123.72.104,52346,21,ICMP,China,Beijing,MFA,VPN,9,0,4777,147,User,iOS,Safari,Server,Brute Force,Medium,0.14948251978874127,0,1,Blocked,Resolved,0.0
4597,2024-06-19 13:20:41,user_376,device_307,session_5337,146.199.22.216,35.22.155.130,58172,22,UDP,Brazil,Beijing,Password,VPN,5,1,5388,65,User,Android,Chrome,Desktop,DDoS,High,0.956233185980343,0,1,Blocked,Open,0.0
4598,2024-02-15 16:37:05,user_278,device_862,session_3325,178.36.69.3,193.81.241.54,24755,22,TCP,Brazil,Abuja,Password,Local,4,1,5143,12,User,Linux,Chrome,Desktop,None,Low,0.664723469369177,0,0,Allowed,Resolved,0.0
4599,2024-11-02 17:05:58,user_105,device_249,session_3048,91.50.96.1,32.195.97.129,54807,22,UDP,Canada,Delhi,Password,Local,4,1,132,192,Admin,Android,Safari,Server,Phishing,Medium,0.9148553727650612,0,0,Blocked,Open,0.0
4600,2024-10-06 05:36:31,user_387,device_90,session_4300,50.131.156.201,218.134.5.201,44982,443,UDP,Nigeria,New York,Password,Local,3,1,478,68,Admin,iOS,Chrome,Mobile,None,Low,0.3285736002153776,0,0,Allowed,Resolved,0.0
4601,2024-01-26 23:31:43,user_155,device_345,session_9543,173.94.87.29,121.185.149.225,39505,22,UDP,Canada,Sao Paulo,OAuth,Remote,3,1,192,102,Admin,Android,Safari,Server,None,Low,0.7244057907245104,0,0,Allowed,Resolved,0.0
4602,2024-12-12 00:14:14,user_197,device_414,session_9125,144.14.199.117,97.2.174.5,58924,3389,ICMP,Brazil,Delhi,Password,Local,2,1,501,157,User,Windows,Firefox,Server,Insider,Critical,0.8311088481388819,0,1,Investigating,Open,460.31420531032995
4603,2024-08-25 17:28:00,user_255,device_545,session_2360,140.110.215.251,221.157.171.60,27968,3389,TCP,India,Berlin,MFA,VPN,8,0,1372,124,Admin,iOS,Edge,Desktop,Brute Force,Medium,0.11495998239468186,0,1,Blocked,Investigating,0.0
4604,2024-02-29 18:46:20,user_294,device_318,session_8483,240.109.16.229,192.143.224.64,12217,22,TCP,Canada,Abuja,MFA,VPN,5,0,4181,91,User,Android,Firefox,Mobile,None,Low,0.22256280167370346,0,0,Allowed,Resolved,0.0
4605,2024-08-08 18:18:52,user_403,device_108,session_1010,207.38.155.106,209.202.36.104,31108,22,UDP,Canada,New York,MFA,VPN,8,1,1338,148,Root,Linux,Firefox,Server,Phishing,Medium,0.4609969292082404,0,0,Blocked,Resolved,0.0
4606,2024-07-13 03:32:27,user_360,device_809,session_2126,139.12.211.170,220.53.211.157,3628,22,ICMP,Germany,London,Password,Remote,8,0,1809,153,User,Windows,Chrome,Mobile,DDoS,High,0.8293780850265605,0,1,Blocked,Investigating,0.0
4607,2024-06-29 21:46:38,user_389,device_364,session_5414,181.144.224.93,70.214.201.138,52662,3389,ICMP,UK,Delhi,Password,Local,8,0,5804,126,Admin,Windows,Chrome,Server,Malware,High,0.45604588754323605,1,0,Quarantined,Investigating,463.04548189299214
4608,2024-04-23 15:51:11,user_328,device_645,session_4520,48.198.166.71,18.25.67.89,54265,3389,ICMP,China,Abuja,MFA,Local,3,1,1178,118,Admin,Windows,Firefox,Mobile,None,Low,0.7150849716932636,0,0,Allowed,Resolved,0.0
4609,2024-12-26 00:18:32,user_107,device_644,session_1287,145.134.170.172,149.2.141.32,31436,3389,TCP,China,Lagos,Password,Local,1,1,4524,188,User,Android,Chrome,Mobile,None,Low,0.5288606417440388,0,0,Allowed,Resolved,0.0
4610,2024-10-12 01:48:57,user_175,device_363,session_585,22.26.35.33,10.189.166.123,8082,21,ICMP,UK,Delhi,Password,VPN,9,1,4066,83,User,iOS,Edge,Mobile,Malware,High,0.05793945564542646,1,0,Quarantined,Resolved,101.2882349572996
4611,2024-01-17 22:20:31,user_265,device_692,session_8427,30.78.188.3,180.152.156.167,51018,80,UDP,India,Abuja,Password,Local,5,0,6456,4,User,Linux,Safari,Server,None,Low,0.2772391480035833,0,0,Allowed,Resolved,0.0
4612,2024-02-27 02:01:54,user_466,device_143,session_5707,140.35.36.245,242.140.144.252,37083,21,ICMP,Germany,Delhi,Password,Remote,4,1,5158,125,User,Linux,Safari,Mobile,None,Low,0.03576417061369741,0,0,Allowed,Resolved,0.0
4613,2024-10-27 09:08:09,user_498,device_442,session_3395,175.92.75.74,84.95.181.51,1452,21,ICMP,China,Lagos,Password,VPN,2,1,74,92,User,Android,Edge,Server,None,Low,0.760515541231788,0,0,Allowed,Resolved,0.0
4614,2024-10-27 15:39:54,user_317,device_922,session_6557,244.89.4.155,42.214.152.245,60434,80,ICMP,India,Beijing,MFA,VPN,2,1,1912,64,User,iOS,Chrome,Mobile,None,Low,0.7074855022232721,0,0,Allowed,Resolved,0.0
4615,2024-07-21 08:48:04,user_382,device_612,session_9346,33.4.184.74,185.97.2.125,23230,21,ICMP,Canada,New York,Password,VPN,6,0,2078,183,User,Android,Safari,Server,None,Low,0.7557325394352467,0,0,Allowed,Resolved,0.0
4616,2024-04-20 13:00:37,user_99,device_376,session_2842,35.207.143.155,72.245.143.117,4551,22,TCP,Nigeria,New York,OAuth,Remote,6,0,3619,55,User,Android,Chrome,Server,None,Low,0.2466218573805704,0,0,Allowed,Resolved,0.0
4617,2024-09-08 00:25:51,user_74,device_78,session_681,90.10.232.60,140.37.14.153,52957,3389,UDP,India,Beijing,MFA,VPN,6,0,6831,126,Root,iOS,Chrome,Server,None,Low,0.258423526013674,0,0,Allowed,Resolved,0.0
4618,2024-11-01 16:00:59,user_86,device_419,session_5388,161.152.154.116,230.98.141.220,6419,443,UDP,Canada,Lagos,Password,Local,3,1,685,176,Admin,macOS,Edge,Mobile,None,Low,0.33675611855613263,0,0,Allowed,Resolved,0.0
4619,2024-12-01 06:31:51,user_144,device_335,session_8223,180.56.199.44,143.194.127.231,24179,80,TCP,China,Delhi,Password,Local,2,1,2315,20,User,Linux,Edge,Server,Insider,Critical,0.9425887623515596,0,1,Investigating,Resolved,31.47945617297342
4620,2024-11-05 06:09:32,user_281,device_224,session_2271,6.37.145.239,31.58.149.130,6406,22,UDP,Germany,New York,Password,Remote,3,1,4838,92,Admin,Linux,Edge,Desktop,None,Low,0.4828265901567754,0,0,Allowed,Resolved,0.0
4621,2024-08-18 08:33:20,user_176,device_216,session_5928,48.181.6.142,247.62.36.21,64152,21,ICMP,China,Delhi,MFA,VPN,3,1,6139,189,User,Android,Edge,Desktop,None,Low,0.2916645480843777,0,0,Allowed,Resolved,0.0
4622,2024-06-25 14:57:41,user_475,device_630,session_2899,57.141.250.222,169.114.110.72,55452,22,UDP,USA,Beijing,MFA,Remote,8,0,6093,118,User,macOS,Chrome,Server,DDoS,High,0.36774147383843914,0,1,Blocked,Open,0.0
4623,2024-01-12 19:03:58,user_26,device_748,session_1340,241.50.122.188,131.148.184.117,55982,443,ICMP,Canada,Beijing,Password,Remote,3,1,2147,42,User,Linux,Firefox,Mobile,None,Low,0.7449855483801909,0,0,Allowed,Resolved,0.0
4624,2024-04-04 00:43:45,user_171,device_448,session_5879,193.196.131.88,55.81.155.153,37178,21,ICMP,Germany,Sao Paulo,Password,Local,7,0,695,164,User,Linux,Safari,Server,None,Low,0.3930804484439506,0,0,Allowed,Resolved,0.0
4625,2024-09-13 16:16:14,user_442,device_556,session_2144,26.69.10.75,97.220.57.80,23979,443,TCP,Germany,Lagos,MFA,VPN,5,1,1186,51,User,iOS,Edge,Mobile,None,Low,0.4254089074378755,0,0,Allowed,Resolved,0.0
4626,2024-02-09 16:39:53,user_45,device_917,session_6859,27.107.7.230,107.73.47.48,57466,443,ICMP,India,Lagos,MFA,Local,5,0,773,127,Admin,macOS,Safari,Mobile,None,Low,0.4945568354102675,0,0,Allowed,Resolved,0.0
4627,2024-08-05 04:35:23,user_115,device_200,session_6588,159.85.223.32,148.239.83.175,11485,22,TCP,Germany,Lagos,Password,Local,4,1,3259,69,User,macOS,Edge,Mobile,Phishing,Medium,0.8654562620556726,0,0,Blocked,Resolved,0.0
4628,2024-11-23 09:00:49,user_324,device_771,session_5685,70.94.151.233,177.15.109.175,45169,80,TCP,USA,Lagos,MFA,VPN,3,1,3527,174,User,Linux,Chrome,Mobile,None,Low,0.20655484522221934,0,0,Allowed,Resolved,0.0
4629,2024-03-12 09:16:09,user_82,device_760,session_6516,48.211.99.33,72.244.241.91,29540,443,UDP,Germany,London,MFA,Local,4,1,1831,192,Admin,macOS,Firefox,Server,None,Low,0.6782189803110158,0,0,Allowed,Resolved,0.0
4630,2024-12-18 21:53:33,user_155,device_578,session_3016,171.151.39.166,105.164.142.117,31103,80,ICMP,India,New York,MFA,Local,6,0,453,47,User,iOS,Firefox,Server,DDoS,High,0.8117458962085926,0,1,Blocked,Investigating,0.0
4631,2024-01-09 00:12:10,user_2,device_805,session_2489,150.98.64.219,81.167.87.74,42901,3389,UDP,Brazil,Sao Paulo,Password,VPN,7,1,148,156,User,Android,Edge,Server,None,Low,0.4878630378984047,0,0,Allowed,Resolved,0.0
4632,2024-02-23 03:58:10,user_160,device_750,session_1826,180.82.11.75,252.82.129.168,54016,80,UDP,UK,Sao Paulo,MFA,Remote,3,1,6284,94,User,Android,Chrome,Mobile,None,Low,0.7082144096752949,0,0,Allowed,Resolved,0.0
4633,2024-01-30 13:52:11,user_21,device_843,session_194,127.148.64.112,20.95.164.62,57879,80,UDP,Nigeria,Abuja,Password,VPN,6,0,5326,87,User,Windows,Edge,Desktop,None,Low,0.7880723554602211,0,0,Allowed,Resolved,0.0
4634,2024-07-08 11:45:29,user_265,device_776,session_8372,238.26.244.140,97.237.64.199,35190,443,TCP,Canada,New York,MFA,Local,3,1,709,6,User,Linux,Chrome,Server,None,Low,0.009083428343416355,0,0,Allowed,Resolved,0.0
4635,2024-10-10 08:22:12,user_380,device_911,session_4005,153.85.206.151,55.7.5.206,33618,22,ICMP,Canada,Delhi,Password,Remote,2,1,1561,113,User,iOS,Firefox,Mobile,None,Low,0.514324956075059,0,0,Allowed,Resolved,0.0
4636,2024-12-07 10:00:38,user_405,device_737,session_3467,6.164.75.55,34.222.201.71,21421,3389,UDP,Nigeria,Berlin,Password,Local,5,0,3408,75,User,Windows,Safari,Desktop,None,Low,0.2472588768357451,0,0,Allowed,Resolved,0.0
4637,2024-10-08 02:22:04,user_418,device_700,session_5985,58.171.196.54,200.250.114.188,2826,443,UDP,Germany,Lagos,Password,Local,2,1,1641,97,Admin,macOS,Chrome,Mobile,None,Low,0.44808474033969004,0,0,Allowed,Resolved,0.0
4638,2024-02-11 18:14:43,user_236,device_114,session_7717,104.179.2.78,145.50.210.145,3687,443,ICMP,Germany,New York,Password,Remote,8,0,6817,69,User,macOS,Safari,Desktop,Malware,High,0.9119959794355498,1,0,Quarantined,Resolved,279.63786207060133
4639,2024-11-16 09:35:26,user_317,device_328,session_7254,43.15.30.188,152.113.127.25,55092,443,UDP,Nigeria,Delhi,Password,Local,8,1,3719,52,User,Linux,Firefox,Desktop,Malware,High,0.8569464027118598,1,0,Quarantined,Resolved,460.2145383539851
4640,2024-08-26 04:36:02,user_336,device_83,session_984,186.62.23.4,254.159.136.234,37784,22,TCP,UK,Berlin,OAuth,Remote,4,1,5978,176,Admin,Linux,Safari,Desktop,None,Low,0.19062090927345754,0,0,Allowed,Resolved,0.0
4641,2024-11-06 05:27:49,user_8,device_318,session_6798,69.91.176.241,87.246.140.64,9203,21,UDP,Canada,Berlin,Password,Remote,1,1,937,106,User,macOS,Firefox,Mobile,None,Low,0.6648055653669035,0,0,Allowed,Resolved,0.0
4642,2024-06-26 10:45:18,user_135,device_276,session_4360,111.90.58.136,30.109.84.54,9909,21,TCP,Brazil,Sao Paulo,Password,Remote,9,0,1691,96,User,iOS,Firefox,Server,DDoS,High,0.7627730871020663,0,1,Blocked,Resolved,0.0
4643,2024-10-30 14:08:15,user_48,device_470,session_5043,78.232.144.48,167.129.125.16,51731,443,ICMP,India,New York,Password,Local,1,1,3268,44,User,Windows,Firefox,Server,Brute Force,Medium,0.8615190403608661,0,1,Blocked,Resolved,0.0
4644,2024-12-13 11:53:18,user_305,device_331,session_4465,214.220.22.85,108.182.74.53,24869,80,TCP,UK,Sao Paulo,MFA,Remote,6,0,3617,79,Root,Windows,Edge,Desktop,None,Low,0.21564664175320258,0,0,Allowed,Resolved,0.0
4645,2024-07-16 15:14:17,user_193,device_362,session_8532,199.9.32.28,220.62.2.124,13187,3389,TCP,China,London,Password,VPN,3,1,2968,156,User,Windows,Safari,Desktop,Phishing,Medium,0.967460346819667,0,0,Blocked,Investigating,0.0
4646,2024-05-22 09:00:08,user_157,device_203,session_9493,56.23.6.230,215.74.124.163,41978,3389,UDP,USA,Berlin,MFA,Remote,7,0,4762,135,Admin,Android,Firefox,Mobile,None,Low,0.4887090275406937,0,0,Allowed,Resolved,0.0
4647,2024-03-12 05:47:39,user_206,device_335,session_4601,23.98.212.19,138.178.34.104,64741,22,ICMP,Brazil,Abuja,Password,Local,2,1,1684,49,User,Linux,Chrome,Desktop,None,Low,0.1896959749573388,0,0,Allowed,Resolved,0.0
4648,2024-05-23 22:49:17,user_134,device_495,session_4238,236.26.219.247,142.124.56.107,30876,443,UDP,China,London,Password,VPN,5,0,4698,177,User,Linux,Chrome,Desktop,None,Low,0.3915362722429876,0,0,Allowed,Resolved,0.0
4649,2024-04-12 02:16:41,user_418,device_637,session_701,178.33.170.91,216.243.184.117,8554,21,ICMP,China,Lagos,Password,Remote,9,0,5238,79,User,Android,Firefox,Mobile,Malware,High,0.08652975665951546,1,0,Quarantined,Resolved,353.24902120231053
4650,2024-06-03 09:27:49,user_436,device_873,session_5361,14.238.170.241,71.197.143.52,46831,3389,ICMP,Brazil,Abuja,MFA,Remote,6,0,229,46,User,macOS,Safari,Mobile,None,Low,0.696892028868151,0,0,Allowed,Resolved,0.0
